transaction_id,customer_id,amount,account_age_days,transactions_1h,transactions_24h,failed_attempts_24h,hour,device_age_days,is_fraud
TXN004683,758,4774.35,94,2,7,0,8,89,0
TXN004684,289,72.7,181,2,11,1,21,777,0
TXN004685,721,1449.33,576,1,4,2,3,22,0
TXN004686,638,362.18,4,1,1,0,21,249,0
TXN004687,2283,3891.45,606,2,4,0,23,679,0
TXN004688,2464,70.9,389,3,6,0,6,160,0
TXN004689,2986,6393.71,272,0,3,0,17,169,0
TXN004690,499,388.53,795,0,5,0,17,713,0
TXN004691,634,295.11,132,3,4,1,11,46,0
TXN004692,1674,1681.6,584,3,10,1,13,98,0
TXN004693,2031,700.7,816,0,4,2,17,19,0
TXN004694,115,9276.76,904,1,7,2,15,149,0
TXN004695,2980,5628.73,593,3,5,0,6,512,0
TXN004696,674,594.07,512,1,6,1,12,872,0
TXN004697,1737,3831.39,686,2,3,0,10,891,0
TXN004698,1258,570.01,812,2,6,0,20,155,0
TXN004699,2254,564.14,963,0,6,1,21,603,0
TXN004700,2295,2583.81,987,0,5,0,15,86,0
TXN004701,2806,6291.84,52,2,7,2,5,645,0
TXN004702,147,645.94,290,2,6,1,12,523,0
TXN004703,2166,707.75,446,1,7,0,6,681,0
TXN004704,412,1574.11,237,2,8,1,14,931,0
TXN004705,1688,375.11,789,1,3,1,2,340,0
TXN004706,2411,7175.96,491,0,6,2,18,126,0
TXN004707,1533,370.83,280,0,0,1,8,132,0
TXN004708,137,512.94,44,1,4,1,16,151,0
TXN004709,19,9142.48,882,1,7,1,17,209,0
TXN004710,2243,1418.71,766,1,3,2,20,516,0
TXN004711,2378,11297.09,937,1,3,0,20,432,0
TXN004712,1960,842.92,925,1,7,1,13,28,0
TXN004713,2223,22548.47,359,2,4,1,16,394,0
TXN004714,1002,2295.67,646,1,3,1,18,523,0
TXN004715,449,444.56,568,0,3,2,21,455,0
TXN004716,1949,436.42,526,1,3,1,0,129,0
TXN004717,946,190.82,690,1,7,0,20,162,0
TXN004718,1378,217.59,462,0,5,0,15,97,0
TXN004719,1523,496.99,101,0,5,0,6,546,0
TXN004720,141,333.65,692,2,8,1,1,56,0
TXN004721,2806,49.72,984,1,6,1,8,62,0
TXN004722,1921,3010.39,461,2,4,0,8,256,0
TXN004723,2978,2780.55,769,0,6,0,16,849,0
TXN004724,93,1587.72,268,2,6,0,0,617,0
TXN004725,239,280.91,883,0,7,0,4,548,0
TXN004726,205,7912.12,362,3,7,0,17,149,0
TXN004727,2608,885.54,408,1,7,1,4,796,0
TXN004728,1457,403.48,37,1,8,0,4,912,0
TXN004729,245,1449.69,468,2,4,0,14,464,0
TXN004730,832,1353.28,966,1,4,1,2,122,0
TXN004731,2973,54.42,716,2,7,0,0,511,0
TXN004732,295,1056.66,981,1,4,0,14,443,0
TXN004733,2688,1267.3,259,2,5,2,21,507,0
TXN004734,856,696.11,509,2,0,1,0,122,0
TXN004735,2065,224.58,667,1,5,0,19,156,0
TXN004736,71,232.67,750,0,6,0,16,940,0
TXN004737,1293,2032.21,309,1,7,0,1,797,0
TXN004738,1349,2735.09,612,1,6,0,4,770,0
TXN004739,305,640.59,273,0,6,1,9,124,0
TXN004740,1031,1735.03,625,2,4,0,3,912,0
TXN004741,1338,633.02,110,2,2,1,16,177,0
TXN004742,817,393.91,655,4,5,1,19,595,0
TXN004743,1127,1418.56,679,2,5,2,15,105,0
TXN004744,821,276.19,260,3,4,0,2,55,0
TXN004745,193,10641.76,657,1,4,0,11,731,0
TXN004746,1777,195.39,742,1,5,1,17,999,0
TXN004747,529,1541.63,907,1,6,0,22,258,0
TXN004748,2219,1313.29,268,0,2,0,0,850,0
TXN004749,251,1180.59,32,1,4,0,19,727,0
TXN004750,1789,6503.35,923,4,5,0,15,652,0
TXN004751,2589,43.66,940,1,6,2,20,442,0
TXN004752,2027,1797.37,811,3,5,1,19,26,0
TXN004753,2464,789.93,731,1,2,0,18,306,0
TXN004754,2842,2210.05,177,2,7,0,4,30,0
TXN004755,1404,1171.01,104,2,7,0,13,142,0
TXN004756,1168,1002.22,236,0,7,0,21,15,0
TXN004757,2073,257.55,93,1,4,2,6,193,0
TXN004758,2716,488.94,201,0,5,1,10,785,0
TXN004759,1097,46995.72,811,0,2,1,10,840,0
TXN004760,2680,2234.39,899,2,7,0,23,607,0
TXN004761,1848,3878.14,743,1,3,0,23,346,0
TXN004762,505,718.9,925,1,2,0,9,51,0
TXN004763,1622,392.79,767,1,5,1,4,722,0
TXN004764,2384,2784.19,597,4,5,0,15,115,0
TXN004765,2473,111.67,35,0,2,0,13,526,0
TXN004766,2547,502.26,117,2,5,0,18,716,0
TXN004767,1388,716.59,688,1,7,2,8,949,1
TXN004768,2995,3408.36,458,1,4,0,23,305,0
TXN004769,2678,1801.64,471,1,6,0,4,945,0
TXN004770,1223,621.74,935,0,7,0,9,820,0
TXN004771,718,1707.47,985,3,4,0,22,302,0
TXN004772,339,762.21,920,0,4,0,2,326,0
TXN004773,659,3960.18,788,2,4,0,13,439,0
TXN004774,962,1455.91,399,2,4,2,1,628,0
TXN004775,429,8810.78,597,2,6,0,17,819,0
TXN004776,899,785.76,117,2,8,1,6,113,0
TXN004777,139,4771.78,362,2,6,2,20,21,0
TXN004778,2990,1222.31,204,3,8,1,4,506,0
TXN004779,542,475.0,146,3,5,1,22,598,0
TXN004780,2105,24881.74,444,1,4,1,7,466,0
TXN004781,1256,5279.84,727,0,5,2,20,269,0
TXN004782,2706,1452.71,617,5,3,1,21,167,0
TXN004783,2483,2749.56,861,2,6,0,6,130,0
TXN004784,384,299.34,297,0,7,1,11,728,0
TXN004785,2608,312.26,868,0,2,0,9,993,0
TXN004786,194,4175.16,581,0,3,1,6,341,0
TXN004787,2582,1102.96,487,3,4,0,14,667,0
TXN004788,2566,909.61,986,1,2,0,11,868,0
TXN004789,2764,776.25,767,1,5,1,17,743,0
TXN004790,2799,1316.17,231,2,1,1,6,595,0
TXN004791,2233,808.27,203,2,3,1,2,383,0
TXN004792,1896,95.72,362,2,2,1,17,913,0
TXN004793,2340,5997.21,395,1,6,0,6,556,0
TXN004794,732,960.38,248,1,3,0,21,596,0
TXN004795,2164,9875.72,440,2,3,1,12,793,0
TXN004796,2873,132.34,914,3,7,0,12,976,0
TXN004797,685,131.72,396,5,9,0,4,94,0
TXN004798,82,788.0,761,0,2,2,18,674,0
TXN004799,2882,3544.08,656,2,4,1,22,377,0
TXN004800,2381,253.76,795,1,5,0,5,39,0
TXN004801,2605,242.22,356,2,7,1,13,238,0
TXN004802,2383,1713.58,401,2,5,2,18,115,0
TXN004803,532,753.37,241,2,5,0,13,85,0
TXN004804,1984,2106.74,341,5,4,0,19,909,0
TXN004805,221,769.75,887,3,3,0,13,513,0
TXN004806,635,1740.91,229,1,8,1,20,138,0
TXN004807,1770,5649.71,543,2,6,2,14,203,0
TXN004808,2371,254.41,621,2,10,0,23,576,0
TXN004809,1875,4544.82,931,3,8,1,20,229,0
TXN004810,3,141.89,539,2,4,0,19,361,0
TXN004811,1718,2278.34,855,1,4,0,14,673,0
TXN004812,206,6021.69,672,1,6,2,16,530,0
TXN004813,1856,584.71,529,1,7,1,17,178,0
TXN004814,40,2376.69,267,0,5,1,20,987,0
TXN004815,2107,611.24,129,2,4,0,3,343,0
TXN004816,2999,2213.78,220,3,8,0,7,490,0
TXN004817,2622,72.95,82,2,8,0,18,38,0
TXN004818,644,1332.2,561,2,8,1,1,382,0
TXN004819,1531,1762.47,553,2,9,0,17,415,0
TXN004820,1908,5506.14,20,1,5,1,21,842,0
TXN004821,2891,3328.6,327,2,2,1,9,986,0
TXN004822,2667,903.72,37,3,5,1,20,975,0
TXN004823,2144,1512.74,382,0,2,0,15,626,0
TXN004824,898,193.38,912,0,8,1,3,380,0
TXN004825,1086,7886.36,39,4,2,2,5,211,0
TXN004826,1280,2513.4,109,2,6,0,17,682,0
TXN004827,2609,117.56,429,0,1,0,3,108,0
TXN004828,2953,1473.19,64,2,11,2,1,295,0
TXN004829,2396,1614.55,175,0,4,1,20,114,0
TXN004830,671,433.23,791,0,6,0,0,648,0
TXN004831,1506,1231.81,32,1,4,1,3,73,0
TXN004832,2365,383.99,945,2,10,0,15,722,0
TXN004833,719,203.26,721,3,5,1,4,638,0
TXN004834,1072,525.31,891,4,2,0,15,318,0
TXN004835,1956,1347.37,531,0,1,0,4,173,0
TXN004836,1160,3340.91,106,3,7,1,5,602,0
TXN004837,250,1192.47,482,0,3,2,7,324,0
TXN004838,2362,3380.27,206,0,6,0,2,955,0
TXN004839,1893,2388.55,247,1,6,1,9,114,0
TXN004840,1854,316.56,835,0,6,0,19,814,0
TXN004841,2855,2366.87,679,2,5,1,20,307,0
TXN004842,1504,2446.69,89,1,8,1,6,359,0
TXN004843,2533,8867.62,316,2,4,0,20,526,0
TXN004844,1235,1795.04,11,0,4,0,4,96,0
TXN004845,44,249.23,49,1,4,1,8,165,0
TXN004846,2619,564.03,911,2,6,0,13,361,0
TXN004847,583,118.74,896,2,6,0,10,241,0
TXN004848,1289,2023.48,979,0,11,0,21,220,0
TXN004849,2943,7980.54,573,1,7,2,19,799,0
TXN004850,220,62.22,171,1,2,1,5,928,0
TXN004851,1926,8395.71,143,1,4,0,2,418,0
TXN004852,2973,1991.58,207,0,9,1,5,982,0
TXN004853,2449,301.3,998,2,2,0,2,547,0
TXN004854,2775,1492.24,463,0,5,2,16,695,0
TXN004855,991,313.19,509,2,6,2,8,205,0
TXN004856,2947,1860.32,201,2,8,0,2,649,0
TXN004857,1813,1183.27,5,1,6,2,11,188,0
TXN004858,858,1628.17,211,4,4,0,7,743,0
TXN004859,804,364.04,984,2,4,0,1,119,0
TXN004860,490,433.55,29,1,2,0,20,212,0
TXN004861,1781,2002.57,190,0,5,1,19,710,0
TXN004862,1494,599.88,188,4,5,1,20,404,0
TXN004863,2986,1311.36,837,2,11,1,3,408,0
TXN004864,2892,1888.58,767,0,5,2,3,177,0
TXN004865,1706,839.81,150,2,3,0,18,819,0
TXN004866,2315,4385.77,525,4,6,1,11,406,0
TXN004867,54,877.73,946,0,6,1,15,627,0
TXN004868,2576,846.67,884,3,2,0,12,600,0
TXN004869,616,513.86,943,1,2,1,1,663,0
TXN004870,1083,3819.9,366,1,4,1,11,533,0
TXN004871,1849,469.35,157,3,8,0,12,208,0
TXN004872,955,4941.32,80,2,3,1,12,887,0
TXN004873,2434,1333.73,868,3,5,0,23,987,0
TXN004874,1630,27405.9,273,1,6,0,18,473,0
TXN004875,2782,496.43,660,1,7,0,9,109,0
TXN004876,2764,5065.62,718,3,4,0,17,99,0
TXN004877,650,2022.91,626,1,6,2,23,183,0
TXN004878,2348,591.99,518,3,8,0,7,604,0
TXN004879,395,2055.79,790,0,3,1,20,920,0
TXN004880,1360,1939.03,232,1,1,0,15,546,0
TXN004881,2641,736.33,649,0,4,0,1,394,0
TXN004882,2562,1833.42,160,2,5,1,7,995,0
TXN004883,2444,4429.89,344,4,4,1,13,728,0
TXN004884,371,2025.61,289,2,6,1,3,654,0
TXN004885,858,663.13,205,1,5,0,10,610,0
TXN004886,791,619.8,995,1,5,1,20,485,0
TXN004887,658,987.43,838,2,10,0,21,752,0
TXN004888,2784,4167.01,305,2,9,0,14,748,0
TXN004889,1393,443.84,360,0,5,1,3,172,0
TXN004890,384,1755.58,670,1,8,0,13,679,0
TXN004891,2110,168.18,870,1,7,0,7,606,0
TXN004892,2553,2238.44,400,1,2,0,14,298,0
TXN004893,239,2703.02,449,1,8,0,0,106,0
TXN004894,195,12495.77,106,0,5,0,21,46,0
TXN004895,2726,3328.75,82,0,5,2,13,161,0
TXN004896,2109,677.6,342,1,8,1,8,453,0
TXN004897,1153,173.9,986,0,4,1,23,652,0
TXN004898,2733,2032.53,782,0,3,0,10,497,0
TXN004899,2016,740.51,952,4,5,0,5,528,0
TXN004900,156,1637.49,421,1,1,0,14,567,0
TXN004901,923,462.1,49,1,6,0,7,444,0
TXN004902,2916,890.84,206,1,6,1,15,471,0
TXN004903,2951,142.6,218,0,7,1,17,977,0
TXN004904,1610,312.48,818,0,3,0,5,65,0
TXN004905,975,263.82,676,0,2,2,17,42,0
TXN004906,1231,3125.49,436,1,7,1,23,582,0
TXN004907,2436,406.38,791,1,3,0,7,220,0
TXN004908,1815,5730.26,322,0,9,0,1,5,0
TXN004909,2935,411.19,231,1,5,0,5,425,0
TXN004910,838,13563.34,711,4,4,0,10,9,0
TXN004911,2008,105.78,487,0,7,0,4,705,0
TXN004912,1364,1824.68,429,3,6,2,8,48,0
TXN004913,2388,1148.62,883,1,8,0,3,451,0
TXN004914,204,256.28,726,2,4,2,22,798,0
TXN004915,161,566.16,284,0,2,2,12,745,0
TXN004916,392,801.48,486,1,3,2,3,633,0
TXN004917,769,1479.96,276,2,3,1,7,469,0
TXN004918,2623,356.49,433,2,6,1,20,169,0
TXN004919,2582,1826.92,185,1,6,1,11,446,0
TXN004920,1094,1266.06,722,0,8,1,8,768,0
TXN004921,2941,2793.42,633,0,5,1,1,785,0
TXN004922,405,389.62,216,2,5,1,0,196,0
TXN004923,608,671.02,97,3,7,1,7,865,0
TXN004924,1615,6189.08,955,2,5,1,20,879,0
TXN004925,1541,369.72,119,3,6,0,22,569,0
TXN004926,2876,206.24,365,0,9,1,21,232,0
TXN004927,1838,514.32,794,1,7,1,1,478,0
TXN004928,690,130.17,403,1,4,0,10,173,0
TXN004929,2950,8163.86,618,0,6,1,9,540,0
TXN004930,1241,781.09,397,3,3,0,0,377,0
TXN004931,2104,790.19,458,1,7,1,12,24,0
TXN004932,366,2673.2,318,1,2,0,10,313,0
TXN004933,1723,459.13,382,1,3,0,11,746,0
TXN004934,455,846.31,142,1,6,2,22,215,0
TXN004935,104,444.82,457,0,3,1,9,209,0
TXN004936,77,133.48,501,0,3,0,10,939,0
TXN004937,230,1165.5,907,4,7,0,4,107,0
TXN004938,1938,3755.11,323,0,2,0,7,64,0
TXN004939,2379,1206.11,268,3,2,0,3,732,0
TXN004940,1206,3306.84,803,2,4,0,22,612,0
TXN004941,893,294.43,487,1,5,2,1,929,0
TXN004942,1574,443.7,878,0,5,2,23,354,0
TXN004943,2736,232.02,679,1,3,0,7,974,0
TXN004944,2075,1702.53,160,0,5,0,21,98,0
TXN004945,1676,749.1,743,1,3,0,18,924,0
TXN004946,299,716.18,14,1,6,1,7,578,0
TXN004947,957,2447.4,705,0,5,2,11,335,0
TXN004948,2847,621.68,155,3,6,0,17,342,0
TXN004949,1115,4006.23,101,2,1,1,12,671,0
TXN004950,2528,1455.04,572,3,5,1,18,398,0
TXN004951,2621,706.71,43,1,4,1,1,787,0
TXN004952,2506,170.39,193,1,3,1,13,674,0
TXN004953,1475,2430.69,311,1,1,0,18,564,0
TXN004954,365,1539.98,621,0,6,0,22,223,0
TXN004955,2907,1631.54,605,3,6,0,13,677,0
TXN004956,1699,1695.2,728,3,13,0,23,649,0
TXN004957,351,581.2,465,0,6,0,8,981,0
TXN004958,2301,914.48,163,0,10,0,13,571,0
TXN004959,2829,632.54,351,1,5,1,16,950,0
TXN004960,1905,4915.15,234,1,3,3,9,288,0
TXN004961,2851,788.28,928,1,5,1,1,340,0
TXN004962,1012,521.61,403,0,3,2,13,422,0
TXN004963,2507,5337.52,351,1,2,1,11,934,0
TXN004964,2965,4684.27,167,1,5,0,13,558,0
TXN004965,499,1456.29,148,1,9,2,20,133,0
TXN004966,950,938.38,28,2,3,2,11,776,0
TXN004967,1995,695.44,259,2,1,0,22,635,0
TXN004968,2047,1040.27,928,2,4,1,0,855,0
TXN004969,508,383.89,598,4,7,0,6,274,0
TXN004970,1328,1958.71,620,2,2,0,16,838,0
TXN004971,2549,7966.52,442,0,6,0,14,202,0
TXN004972,2851,2154.13,950,1,6,0,0,843,0
TXN004973,2646,291.81,938,2,2,2,14,858,0
TXN004974,166,1893.38,629,0,8,0,2,901,0
TXN004975,2510,1384.99,876,1,2,0,23,756,0
TXN004976,920,1873.48,527,1,4,2,16,506,0
TXN004977,114,410.15,998,1,4,0,5,322,0
TXN004978,992,1101.06,211,3,7,0,10,241,0
TXN004979,1952,3164.4,830,3,5,1,12,878,0
TXN004980,2255,303.69,543,1,9,0,10,129,0
TXN004981,1259,639.73,445,0,8,2,11,510,0
TXN004982,515,776.33,794,3,8,2,15,34,0
TXN004983,1232,3633.82,453,1,4,2,14,418,0
TXN004984,709,4345.95,697,2,5,2,20,684,0
TXN004985,2186,110.15,404,1,7,0,18,906,0
TXN004986,339,3630.08,66,0,4,0,18,169,0
TXN004987,2585,4513.13,405,5,8,0,4,680,0
TXN004988,68,4178.15,883,0,5,0,6,642,0
TXN004989,1597,580.82,828,0,5,0,12,67,0
TXN004990,1565,832.34,575,3,6,0,4,799,0
TXN004991,383,167.18,435,1,6,0,19,287,0
TXN004992,19,88.77,228,0,1,0,16,823,0
TXN004993,2731,710.65,476,3,13,0,21,469,0
TXN004994,2122,1202.02,468,1,1,1,10,219,0
TXN004995,573,1355.77,101,0,5,1,2,406,0
TXN004996,2987,2937.66,423,1,3,1,6,18,0
TXN004997,1300,43189.94,356,0,6,1,21,745,0
TXN004998,2259,681.85,139,2,2,0,4,624,0
TXN004999,2903,308.99,631,1,3,1,7,703,0
TXN005000,1944,2111.94,569,2,4,0,13,239,0
TXN005001,651,1431.8,131,2,4,0,8,454,0
TXN005002,1646,550.36,549,1,4,0,9,955,0
TXN005003,994,3271.56,468,0,5,0,21,208,0
TXN005004,2743,413.92,480,1,12,3,21,942,0
TXN005005,2588,939.85,111,3,7,1,23,60,0
TXN005006,1339,1007.17,153,0,3,1,3,488,0
TXN005007,901,351.69,917,2,4,2,23,505,0
TXN005008,1685,140.94,762,1,3,1,2,416,0
TXN005009,2828,1426.16,242,4,6,0,1,612,0
TXN005010,1586,5667.25,720,0,3,1,7,642,0
TXN005011,1924,3474.07,880,0,4,1,8,504,0
TXN005012,1782,3764.46,682,1,5,0,19,641,0
TXN005013,1137,420.42,769,1,7,1,12,161,0
TXN005014,2218,1417.83,279,3,4,0,4,851,0
TXN005015,1945,198.54,363,0,4,1,18,779,0
TXN005016,1038,1343.05,625,1,7,0,11,478,0
TXN005017,1739,5805.39,408,3,6,1,19,669,0
TXN005018,288,6025.79,175,1,3,0,11,907,0
TXN005019,2237,12538.24,601,1,5,0,15,463,0
TXN005020,2962,3593.97,135,1,8,0,5,859,1
TXN005021,1591,1940.88,506,2,8,1,2,252,0
TXN005022,2742,3132.75,294,0,6,0,18,670,0
TXN005023,1746,2481.67,495,3,6,1,23,291,0
TXN005024,2936,416.25,815,2,6,1,16,539,0
TXN005025,2519,177.97,871,2,4,0,22,756,0
TXN005026,1099,3163.11,419,2,8,2,10,598,0
TXN005027,2325,13521.25,206,2,2,0,3,786,0
TXN005028,940,3323.47,318,0,7,0,19,156,0
TXN005029,1449,113.7,73,1,5,1,8,311,0
TXN005030,571,588.07,259,0,8,1,20,474,0
TXN005031,2905,866.07,358,1,5,2,20,565,0
TXN005032,1001,118.24,148,3,4,0,13,678,0
TXN005033,1206,210.13,225,4,7,0,15,535,0
TXN005034,2506,1048.91,105,2,7,1,0,221,0
TXN005035,918,1501.11,556,2,7,2,7,4,1
TXN005036,1875,335.89,928,2,7,1,5,302,0
TXN005037,833,198.83,356,2,4,1,1,863,0
TXN005038,2887,4591.52,538,2,4,1,20,541,0
TXN005039,2241,692.96,816,2,8,0,20,475,0
TXN005040,1679,822.79,261,3,2,1,14,552,0
TXN005041,616,569.07,571,2,11,0,20,256,0
TXN005042,406,434.67,573,1,2,0,4,684,0
TXN005043,1750,5236.14,817,2,4,0,12,338,0
TXN005044,2991,381.55,926,1,5,0,18,332,0
TXN005045,2769,1360.52,913,1,4,0,18,209,0
TXN005046,93,1108.15,70,0,4,1,4,813,0
TXN005047,2478,105.87,954,0,5,0,9,61,0
TXN005048,654,1464.31,447,0,5,0,15,72,0
TXN005049,434,171.96,957,3,3,4,20,840,0
TXN005050,1136,2350.9,447,1,5,3,6,757,0
TXN005051,375,264.09,783,1,4,1,9,712,0
TXN005052,1067,2051.7,257,2,6,0,11,414,0
TXN005053,207,654.97,909,1,3,0,2,244,0
TXN005054,780,488.24,944,1,1,0,9,386,0
TXN005055,1320,1411.88,896,2,2,2,0,973,0
TXN005056,1142,187.5,930,0,7,0,20,436,0
TXN005057,532,1009.22,637,1,7,1,20,484,0
TXN005058,2214,2803.71,926,3,3,1,0,38,0
TXN005059,2691,3831.94,531,4,4,0,19,958,0
TXN005060,90,629.45,119,0,6,1,22,614,0
TXN005061,1118,749.96,832,2,4,0,21,838,0
TXN005062,13,183.04,66,4,7,0,19,196,0
TXN005063,1858,445.48,245,4,7,0,13,794,0
TXN005064,805,168.66,57,2,5,0,15,930,0
TXN005065,945,1859.55,44,3,4,0,16,122,0
TXN005066,2790,3012.72,524,2,8,1,12,543,0
TXN005067,1858,635.83,890,2,4,2,20,381,0
TXN005068,1611,308.01,424,1,7,0,5,997,0
TXN005069,2924,1587.36,748,4,5,1,16,523,0
TXN005070,1960,387.01,536,2,8,1,21,771,0
TXN005071,2708,2456.09,395,0,6,1,23,259,0
TXN005072,1053,11187.1,450,1,4,0,11,820,0
TXN005073,296,379.43,257,0,5,2,4,1,0
TXN005074,926,450.33,954,2,6,0,23,751,0
TXN005075,640,190.28,796,3,5,0,23,430,0
TXN005076,2388,1306.79,836,0,8,3,15,255,0
TXN005077,628,1204.41,361,0,3,1,2,384,0
TXN005078,2487,792.61,763,1,8,1,9,646,0
TXN005079,1168,1118.09,606,1,5,1,18,342,0
TXN005080,942,313.43,380,0,8,1,0,203,0
TXN005081,830,149.03,443,1,3,0,17,184,0
TXN005082,1771,441.03,967,0,10,0,22,794,0
TXN005083,2567,110.1,892,3,7,0,22,445,0
TXN005084,976,379.39,534,4,4,0,12,490,0
TXN005085,955,1590.29,474,3,3,0,9,471,0
TXN005086,1263,1178.03,157,3,6,0,15,870,0
TXN005087,952,130.51,89,0,3,2,22,326,0
TXN005088,944,3863.06,202,2,1,0,9,294,0
TXN005089,2203,868.28,980,3,5,0,12,95,0
TXN005090,1205,230.63,462,1,7,0,7,815,0
TXN005091,2136,708.23,481,1,4,0,16,22,0
TXN005092,1535,544.78,709,2,7,1,14,131,0
TXN005093,1097,387.11,557,3,4,1,17,696,0
TXN005094,2979,2907.68,454,0,6,4,15,26,0
TXN005095,179,290.73,470,4,5,2,23,322,0
TXN005096,2260,1368.64,380,2,5,0,21,22,0
TXN005097,1829,219.3,401,1,4,1,23,825,0
TXN005098,1258,1049.14,79,2,8,1,7,540,0
TXN005099,465,1507.95,551,2,3,4,20,655,0
TXN005100,1775,1511.42,936,0,4,2,22,198,0
TXN005101,2679,1208.3,796,3,2,0,0,637,0
TXN005102,2873,823.19,386,1,3,0,9,480,0
TXN005103,1231,305.85,978,1,12,1,3,21,0
TXN005104,2655,310.11,667,1,2,1,22,281,0
TXN005105,885,1569.63,661,2,4,0,7,213,0
TXN005106,2414,241.36,343,3,10,0,17,979,0
TXN005107,2324,183.3,903,3,6,1,20,908,0
TXN005108,2428,6098.05,445,1,5,1,8,74,0
TXN005109,1333,802.99,52,1,6,1,13,870,0
TXN005110,1655,2349.64,251,1,6,0,17,814,0
TXN005111,945,3128.11,944,4,4,0,18,89,0
TXN005112,2858,1166.02,894,2,6,0,8,893,0
TXN005113,925,697.75,659,4,5,1,17,762,0
TXN005114,1939,712.13,329,1,7,0,1,763,0
TXN005115,494,7552.52,908,0,6,1,9,528,0
TXN005116,1547,560.84,494,1,6,2,4,749,0
TXN005117,1970,1355.22,350,2,6,0,11,575,0
TXN005118,1095,2472.0,967,0,8,1,13,167,0
TXN005119,2412,1481.56,770,3,3,1,7,284,0
TXN005120,2618,4028.95,785,0,7,1,5,244,0
TXN005121,1826,689.56,459,0,7,0,0,57,0
TXN005122,763,2460.25,498,0,4,3,18,572,0
TXN005123,2324,127.29,125,0,10,1,9,982,0
TXN005124,50,5520.91,204,1,4,0,0,898,0
TXN005125,2776,4220.8,768,0,8,2,11,77,0
TXN005126,906,761.04,643,0,4,0,4,702,0
TXN005127,2976,1856.79,21,2,2,0,11,821,0
TXN005128,564,3194.79,590,2,6,1,3,609,0
TXN005129,783,315.67,847,2,7,1,16,898,0
TXN005130,2533,922.02,563,1,2,0,0,458,0
TXN005131,2041,228.86,362,0,1,0,11,110,0
TXN005132,1832,4298.84,361,2,6,0,22,612,0
TXN005133,584,2943.38,778,1,6,0,13,201,0
TXN005134,1320,782.79,116,0,6,0,1,980,0
TXN005135,236,681.1,55,0,5,0,16,792,0
TXN005136,2104,917.13,292,2,9,0,22,743,0
TXN005137,1943,373.64,51,0,8,0,20,203,0
TXN005138,360,889.94,842,1,4,2,8,138,1
TXN005139,1931,315.68,785,0,8,1,4,24,0
TXN005140,110,3222.77,254,2,3,1,8,399,0
TXN005141,192,4291.2,492,0,4,0,13,343,0
TXN005142,904,3409.2,985,2,10,0,8,133,0
TXN005143,1117,261.64,573,1,4,0,2,296,0
TXN005144,862,853.94,859,1,2,2,17,938,0
TXN005145,2616,2212.05,993,1,4,0,11,433,0
TXN005146,1084,2758.69,971,1,2,0,20,117,0
TXN005147,650,120.71,909,0,5,0,2,783,0
TXN005148,39,2666.67,961,0,8,1,13,65,0
TXN005149,637,246.68,863,1,3,1,10,426,0
TXN005150,1037,911.64,225,0,4,1,4,258,0
TXN005151,36,4959.13,469,1,8,4,9,549,0
TXN005152,2149,4215.34,848,0,8,0,13,408,0
TXN005153,1362,5384.91,103,0,5,0,20,268,0
TXN005154,1984,305.05,983,2,3,1,15,720,0
TXN005155,166,410.28,970,1,3,0,5,164,0
TXN005156,2431,558.16,48,0,5,0,3,523,0
TXN005157,1880,919.91,737,1,7,0,0,300,0
TXN005158,2838,1422.32,342,2,8,0,18,489,0
TXN005159,31,5078.17,233,0,3,1,19,14,0
TXN005160,11,359.84,582,4,2,1,18,285,0
TXN005161,2012,515.62,559,0,4,1,9,612,0
TXN005162,2144,6053.36,228,0,6,2,7,706,0
TXN005163,2501,272.91,522,0,8,0,22,511,0
TXN005164,2240,2623.39,697,1,3,1,19,547,0
TXN005165,486,985.97,592,3,4,1,2,575,0
TXN005166,1290,1747.06,13,3,4,0,15,160,0
TXN005167,1448,414.2,499,1,1,0,20,500,0
TXN005168,2286,2562.17,445,3,3,0,22,950,0
TXN005169,1944,500.17,826,3,5,1,4,298,0
TXN005170,1964,199.63,340,1,6,0,7,216,0
TXN005171,1852,1950.9,324,1,4,1,16,731,0
TXN005172,1470,54.4,596,1,5,1,13,598,0
TXN005173,1367,554.68,598,0,3,0,18,858,0
TXN005174,2783,1555.21,157,1,1,1,9,249,0
TXN005175,991,2722.58,656,1,6,0,15,444,0
TXN005176,825,4778.22,575,1,7,0,0,612,0
TXN005177,1463,9256.25,431,0,6,0,15,816,0
TXN005178,2154,6413.1,555,1,7,0,1,127,0
TXN005179,2229,1380.03,407,1,6,1,4,526,0
TXN005180,2232,4233.32,158,2,4,1,13,339,1
TXN005181,226,1354.7,185,1,7,0,2,641,0
TXN005182,777,2497.6,798,3,5,2,13,930,0
TXN005183,2838,534.21,491,2,7,1,6,828,0
TXN005184,1113,1909.3,835,1,8,0,18,129,0
TXN005185,688,621.48,952,1,5,1,15,104,0
TXN005186,530,890.47,536,1,7,0,20,389,0
TXN005187,972,1916.54,357,0,5,0,17,270,0
TXN005188,936,13489.34,717,2,3,2,1,475,0
TXN005189,1423,1761.15,362,1,8,1,2,2,1
TXN005190,2154,1081.33,224,1,2,1,6,22,0
TXN005191,1295,404.18,613,3,4,1,8,317,0
TXN005192,1999,3214.55,204,1,2,0,11,286,0
TXN005193,2879,733.22,8,4,2,0,19,395,0
TXN005194,1527,1718.12,472,2,4,0,15,143,0
